food_id,food_name,price_dollars,kcal,nutrition_fat_g,nutrition_cholesterol_mg,nutrition_sodium_mg,nutrition_carbohydrates_g,nutrition_fiber_g,nutrition_sugar_g,nutrition_protein_g,food_category,locationid,location_name
-2118828,Pizza Slice,12.78,409,78,83,1328,141,4,89,42,Fast Food,84,location_84
-2118827,Garlic Bread,9.84,750,0,137,160,89,1,80,20,Sides,66,location_66
-2118826,Minestrone,12.84,802,43,52,794,126,4,81,46,Soups,9,location_9
-2118825,Lemonade,18.04,635,0,46,189,113,6,77,19,Beverages,98,location_98
-2118824,Granola,16.68,1018,58,12,1372,20,7,73,15,Breakfast,75,location_75
-2118823,Orange Juice,15.02,1176,47,124,869,105,9,22,52,Beverages,16,location_16
-2118822,Avocado Toast,4.33,989,51,143,444,74,6,28,2,Breakfast,41,location_41
-2118821,Sushi Roll,18.25,795,2,85,32,125,12,71,54,Special,51,location_51
-2118820,Grapes,19.59,516,4,129,126,63,12,95,12,Whole Fruit,77,location_77
-2118819,Steak Dinner,18.32,1191,52,4,1631,17,13,99,27,Special,58,location_58
-2118818,Sushi Roll,16.08,574,9,92,396,70,7,62,11,Special,80,location_80
-2118817,Banana,3.98,528,19,37,1050,40,11,84,21,Whole Fruit,99,location_99
-2118816,Quinoa Salad,18.44,213,13,114,244,111,10,18,58,Salads,73,location_73
-2118815,Orange Juice,4.66,713,24,36,393,72,7,97,46,Beverages,20,location_20
-2118814,Quinoa Salad,12.45,1055,71,150,1168,42,0,63,33,Salads,97,location_97
-2118813,Omelette,10.59,741,72,101,662,71,6,8,32,Breakfast,43,location_43
-2118812,Orange,10.91,1183,33,17,280,82,13,28,9,Whole Fruit,4,location_4
-2118811,Orange Juice,11.59,741,33,15,1501,11,3,82,29,Beverages,36,location_36
-2118810,Pizza Slice,12.56,702,20,49,1920,116,14,49,60,Fast Food,24,location_24
-2118809,Pizza Slice,10.63,60,21,7,146,88,8,48,43,Fast Food,5,location_5
-2118808,Rice Pilaf,14.5,482,74,3,1160,51,5,43,14,Sides,33,location_33
-2118807,Garlic Bread,10.48,145,21,136,601,133,8,77,41,Sides,96,location_96
-2118806,Doughnut,17.4,522,12,150,1427,54,8,67,53,Desserts,98,location_98
-2118805,Quinoa Salad,18.36,630,6,65,658,44,1,86,19,Salads,65,location_65
-2118804,Orange,17.27,967,28,74,1146,31,15,35,41,Whole Fruit,92,location_92
-2118803,Chicken Noodle Soup,7.92,1132,47,70,1701,138,10,32,29,Soups,69,location_69
-2118802,Bagel with Cream Cheese,19.67,839,43,102,876,136,13,8,47,Breakfast,85,location_85
-2118801,Rice Pilaf,19.12,265,66,135,433,4,8,9,12,Sides,61,location_61
-2118800,Granola,18.18,1157,53,71,1455,11,10,88,56,Breakfast,13,location_13
-2118799,Cheeseburger,19.53,218,61,79,1264,19,14,85,22,Fast Food,28,location_28
-2118798,Garlic Bread,16.26,664,18,82,677,74,8,42,6,Sides,85,location_85
-2118797,Bagel with Cream Cheese,3.09,67,6,11,1726,27,8,72,34,Breakfast,84,location_84
-2118796,Minestrone,2.26,331,11,147,1964,80,3,0,2,Soups,92,location_92
-2118795,Sushi Roll,17.84,375,2,141,1827,50,6,75,1,Special,21,location_21
-2118794,Sushi Roll,16.62,317,18,90,1408,51,13,87,31,Special,94,location_94
-2118793,Tomato Soup,12.95,68,72,138,605,94,14,35,10,Soups,74,location_74
-2118792,Omelette,2.91,266,1,82,1334,60,2,98,26,Breakfast,80,location_80
-2118791,Orange,19.25,433,74,57,1689,149,9,76,44,Whole Fruit,67,location_67
-2118790,Clam Chowder,5.21,729,57,89,1288,98,0,89,46,Soups,73,location_73
-2118789,Steak Dinner,14.39,603,39,118,894,77,4,30,12,Special,75,location_75
-2118788,Coleslaw,9.92,1112,34,98,52,64,9,56,60,Sides,76,location_76
-2118787,French Fries,5.23,462,0,75,1555,41,10,18,58,Fast Food,43,location_43
-2118786,Lentil Soup,5.13,189,31,142,1193,31,4,80,31,Soups,21,location_21
-2118785,Greek Salad,18.78,414,41,7,1599,89,5,49,11,Salads,26,location_26
-2118784,Pizza Slice,15.71,868,46,36,1189,70,4,93,33,Fast Food,91,location_91
-2118783,Sushi Roll,8.21,199,76,126,325,27,13,36,57,Special,47,location_47
-2118782,Pancakes,7.33,973,47,129,1937,71,0,83,15,Breakfast,15,location_15
-2118781,Ice Cream,8.3,95,42,76,458,99,6,63,43,Desserts,17,location_17
-2118780,Avocado Toast,17.55,914,21,41,1447,43,1,19,35,Breakfast,46,location_46
-2118779,Strawberries,19.81,205,41,26,1238,35,5,95,26,Whole Fruit,39,location_39
-2118778,Granola,13.37,680,29,73,1244,91,10,71,59,Breakfast,65,location_65
-2118777,Chocolate Cake,8.12,278,66,25,1687,88,2,45,48,Desserts,18,location_18
-2118776,Caesar Salad,19.38,564,78,53,1228,135,10,25,29,Salads,100,location_100
-2118775,Grilled Salmon,8.99,330,64,80,1911,46,9,47,18,Special,92,location_92
-2118774,Bagel with Cream Cheese,12.33,987,12,24,827,103,1,100,30,Breakfast,5,location_5
-2118773,Rice Pilaf,1.97,642,45,143,1241,45,7,20,22,Sides,75,location_75
-2118772,Chocolate Cake,15.99,391,0,62,629,111,9,52,18,Desserts,31,location_31
-2118771,Pizza Slice,3.12,1169,33,55,1077,143,11,52,6,Fast Food,72,location_72
-2118770,Pizza Slice,7.44,624,3,75,1264,14,9,98,18,Fast Food,56,location_56
-2118769,Steamed Vegetables,3.74,265,41,114,574,41,0,10,45,Sides,12,location_12
-2118768,Lentil Soup,15.14,1078,15,22,1,43,5,5,11,Soups,6,location_6
-2118767,Coleslaw,12.43,528,76,48,1424,65,4,39,27,Sides,55,location_55
-2118766,Hot Dog,6.47,560,64,84,763,122,11,13,15,Fast Food,62,location_62
-2118765,Cobb Salad,4.41,829,75,11,1211,128,5,46,26,Salads,47,location_47
-2118764,Grilled Salmon,5.34,374,62,9,1589,34,7,37,39,Special,19,location_19
-2118763,Orange Juice,5.16,538,73,138,1506,45,14,32,47,Beverages,74,location_74
-2118762,Omelette,10.6,278,75,79,1742,125,12,28,57,Breakfast,27,location_27
-2118761,Coffee,1.91,575,64,5,1740,2,2,91,38,Beverages,31,location_31
-2118760,Steamed Vegetables,19.12,555,21,93,427,146,2,61,7,Sides,6,location_6
-2118759,Sushi Roll,18.09,541,12,8,965,130,2,69,27,Special,16,location_16
-2118758,Orange,19.25,249,67,57,756,84,3,79,13,Whole Fruit,93,location_93
-2118757,Banana,12.42,970,11,141,276,75,0,30,5,Whole Fruit,39,location_39
-2118756,Tomato Soup,2.15,1009,17,135,184,20,11,7,13,Soups,81,location_81
-2118755,Lemonade,19.23,799,23,3,1553,46,0,72,20,Beverages,68,location_68
-2118754,Caesar Salad,19.2,278,74,89,828,44,2,75,2,Salads,26,location_26
-2118753,Lemonade,1.69,735,15,96,749,150,4,89,60,Beverages,85,location_85
-2118752,Greek Salad,12.4,911,70,145,1666,77,9,18,17,Salads,42,location_42
-2118751,Fruit Tart,10.89,446,34,30,1539,18,6,45,25,Desserts,53,location_53
-2118750,Coleslaw,19.76,1151,6,52,1302,60,1,95,28,Sides,98,location_98
-2118749,Cheeseburger,17.27,754,30,100,1999,95,15,80,18,Fast Food,32,location_32
-2118748,Chicken Noodle Soup,8.25,917,13,71,1498,23,6,98,41,Soups,65,location_65
-2118747,Ice Cream,15.33,340,5,51,1594,37,9,70,52,Desserts,91,location_91
-2118746,Cheeseburger,2.78,439,11,29,826,89,0,96,42,Fast Food,49,location_49
-2118745,Orange,19.96,997,25,23,1409,60,8,13,31,Whole Fruit,64,location_64
-2118744,Ice Cream,15.34,58,15,111,1036,11,6,59,29,Desserts,59,location_59
-2118743,Pancakes,6.13,100,57,141,534,37,11,17,1,Breakfast,79,location_79
-2118742,Quinoa Salad,10.01,212,6,71,84,103,7,78,25,Salads,45,location_45
-2118741,Pancakes,17.74,142,56,2,894,97,4,32,31,Breakfast,94,location_94
-2118740,Cobb Salad,12.58,1087,9,85,544,100,14,55,25,Salads,20,location_20
-2118739,Chocolate Cake,12.67,277,5,143,16,133,1,73,36,Desserts,83,location_83
-2118738,Smoothie,19.48,458,73,36,1394,127,3,10,48,Beverages,1,location_1
-2118737,Chocolate Cake,7.85,801,35,33,639,100,11,25,35,Desserts,43,location_43
-2118736,Lemonade,19.72,970,50,68,333,69,6,27,27,Beverages,16,location_16
-2118735,Tomato Soup,2.27,955,62,149,370,40,0,62,52,Soups,42,location_42
-2118734,Greek Salad,15.86,1097,4,6,1889,75,5,86,6,Salads,35,location_35
-2118733,Tomato Soup,6.9,404,26,73,255,30,0,75,55,Soups,51,location_51
-2118732,Fried Chicken,2.63,265,49,37,288,5,12,8,38,Fast Food,20,location_20
-2118731,Rice Pilaf,17.2,675,4,80,363,139,0,57,51,Sides,10,location_10
-2118730,Mashed Potatoes,4.54,547,13,68,201,84,5,91,53,Sides,95,location_95
-2118729,Mashed Potatoes,6.24,745,25,114,1061,75,12,50,20,Sides,36,location_36
-2118728,Apple,19.93,586,22,66,283,108,15,39,51,Whole Fruit,62,location_62
-2118727,Greek Salad,13.54,339,74,120,396,106,9,17,59,Salads,72,location_72
-2118726,Pancakes,15.09,588,54,119,988,70,14,52,21,Breakfast,41,location_41
-2118725,Caesar Salad,5.28,780,17,89,1406,115,14,43,39,Salads,93,location_93
-2118724,Fruit Tart,11.53,104,80,61,782,71,3,81,46,Desserts,25,location_25
-2118723,Minestrone,10.92,282,45,139,1866,147,12,43,33,Soups,6,location_6
-2118722,Lemonade,13.31,342,16,102,698,141,15,86,34,Beverages,61,location_61
-2118721,Green Tea,2.22,218,34,99,911,113,10,45,24,Beverages,96,location_96
-2118720,Minestrone,5.53,1179,2,125,1076,61,5,72,43,Soups,53,location_53
-2118719,Garlic Bread,10.37,1044,80,21,1851,125,7,78,24,Sides,23,location_23
-2118718,Steak Dinner,3.34,681,17,27,31,36,6,21,48,Special,25,location_25
-2118717,Coleslaw,16.51,312,67,147,1908,134,6,43,0,Sides,36,location_36
-2118716,Lemonade,2.96,956,41,10,1222,53,7,68,45,Beverages,10,location_10
-2118715,Steak Dinner,1.82,362,49,148,1978,19,8,77,38,Special,49,location_49
-2118714,Tomato Soup,19.88,1119,35,75,1397,29,6,56,13,Soups,72,location_72
-2118713,Caesar Salad,12.3,1001,61,111,1869,22,4,74,44,Salads,72,location_72
-2118712,Quinoa Salad,10.77,601,70,58,1931,13,1,6,28,Salads,15,location_15
-2118711,Pancakes,7.52,1047,79,9,634,125,13,83,35,Breakfast,63,location_63
-2118710,Quinoa Salad,10.83,1132,68,68,927,45,12,34,27,Salads,92,location_92
-2118709,Coleslaw,13.9,66,59,3,1444,88,6,38,51,Sides,98,location_98
-2118708,Minestrone,5.89,987,32,100,1906,38,7,61,46,Soups,7,location_7
-2118707,Strawberries,17.65,1001,43,98,1078,140,13,11,30,Whole Fruit,97,location_97
-2118706,Pancakes,3.45,721,49,72,483,33,0,51,40,Breakfast,13,location_13
-2118705,Garlic Bread,6.68,1031,28,107,385,104,3,8,29,Sides,64,location_64
-2118704,Quinoa Salad,4.72,1174,21,51,1837,111,9,77,1,Salads,90,location_90
-2118703,Banana,4.26,707,61,77,929,66,9,80,22,Whole Fruit,74,location_74
-2118702,Greek Salad,15.56,347,67,32,1088,18,6,98,59,Salads,62,location_62
-2118701,Pancakes,5.84,678,34,121,818,16,5,53,36,Breakfast,42,location_42
-2118700,French Fries,10.77,765,18,146,470,14,6,8,34,Fast Food,99,location_99
-2118699,Grapes,17.02,1065,52,126,1982,112,0,94,54,Whole Fruit,71,location_71
-2118698,Steak Dinner,2.38,865,1,89,409,58,2,97,53,Special,57,location_57
-2118697,Bagel with Cream Cheese,17.91,132,76,69,571,126,7,13,9,Breakfast,11,location_11
-2118696,Rice Pilaf,4.51,1062,37,86,468,114,11,41,36,Sides,23,location_23
-2118695,Coleslaw,8.34,988,70,148,1256,52,6,14,29,Sides,74,location_74
-2118694,Minestrone,2.98,1104,55,46,201,75,0,14,14,Soups,73,location_73
-2118693,Granola,11.27,861,72,126,1307,16,9,5,5,Breakfast,46,location_46
-2118692,Ice Cream,14.78,100,35,146,0,64,3,99,25,Desserts,25,location_25
-2118691,Avocado Toast,4.17,230,45,99,1398,129,12,27,50,Breakfast,28,location_28
-2118690,French Fries,12.71,650,19,13,482,56,7,14,12,Fast Food,18,location_18
-2118689,Quinoa Salad,14.48,434,15,41,161,112,0,54,20,Salads,19,location_19
-2118688,Grapes,4.15,269,75,56,1281,41,5,80,47,Whole Fruit,7,location_7
-2118687,Lentil Soup,2.79,257,71,65,325,89,9,39,34,Soups,95,location_95
-2118686,French Fries,14.89,656,4,47,520,22,1,99,14,Fast Food,40,location_40
-2118685,Caesar Salad,14.2,838,61,111,1714,127,15,34,13,Salads,96,location_96
-2118684,Mashed Potatoes,5.33,523,19,109,688,64,6,31,58,Sides,69,location_69
-2118683,Bagel with Cream Cheese,3.8,116,27,98,288,148,4,49,28,Breakfast,44,location_44
-2118682,Orange Juice,12.29,402,41,49,1767,33,10,84,8,Beverages,5,location_5
-2118681,Minestrone,5.75,374,16,43,1944,49,2,8,60,Soups,91,location_91
-2118680,Orange Juice,10.89,388,20,16,1285,115,0,62,38,Beverages,15,location_15
-2118679,Greek Salad,4.75,671,72,83,1834,127,5,80,54,Salads,71,location_71
-2118678,Banana,19.17,836,55,140,1174,1,10,0,16,Whole Fruit,21,location_21
-2118677,Steamed Vegetables,8.59,934,70,146,339,70,9,44,41,Sides,87,location_87
-2118676,Brownie,13.12,444,42,78,1634,18,10,28,31,Desserts,1,location_1
-2118675,Caesar Salad,11.52,406,15,93,1850,3,12,3,25,Salads,76,location_76
-2118674,French Fries,19.51,1063,36,102,123,72,13,0,28,Fast Food,49,location_49
-2118673,French Fries,2.16,154,40,30,791,68,7,42,11,Fast Food,98,location_98
-2118672,Steamed Vegetables,10.99,101,5,93,700,38,12,93,52,Sides,6,location_6
-2118671,Apple,7.41,712,3,5,65,110,10,15,13,Whole Fruit,66,location_66
-2118670,Omelette,2.08,886,68,115,1422,80,14,21,8,Breakfast,46,location_46
-2118669,Grapes,18.49,81,29,19,1802,57,0,38,9,Whole Fruit,30,location_30
-2118668,Tacos,12.09,120,18,30,170,36,10,11,35,Special,27,location_27
-2118667,Caesar Salad,19.12,909,13,9,1799,108,4,88,3,Salads,54,location_54
-2118666,Greek Salad,11.53,118,41,144,1128,127,0,82,34,Salads,90,location_90
-2118665,Banana,9.36,1133,51,30,1771,53,4,69,42,Whole Fruit,53,location_53
-2118664,Banana,18.66,451,58,97,1063,92,6,59,60,Whole Fruit,86,location_86
-2118663,Hot Dog,13.46,1114,42,125,1993,17,15,3,11,Fast Food,4,location_4
-2118662,Bagel with Cream Cheese,8.21,217,44,1,1134,42,15,100,29,Breakfast,80,location_80
-2118661,Orange,4.17,1199,38,9,1097,108,2,8,27,Whole Fruit,6,location_6
-2118660,Coffee,16.84,706,12,109,1035,54,6,43,30,Beverages,24,location_24
-2118659,Pizza Slice,19.95,1141,33,52,334,127,1,87,19,Fast Food,18,location_18
-2118658,Chicken Noodle Soup,10.55,783,53,28,1997,103,10,94,50,Soups,55,location_55
-2118657,Tomato Soup,7.68,444,63,27,381,141,3,94,29,Soups,17,location_17
-2118656,Cobb Salad,15.62,1186,76,9,1060,3,8,88,1,Salads,94,location_94
-2118655,Fried Chicken,18.0,343,55,125,1584,54,14,22,46,Fast Food,28,location_28
-2118654,Caesar Salad,3.38,336,39,16,186,44,8,9,10,Salads,77,location_77
-2118653,Steak Dinner,12.59,324,52,73,384,137,15,55,44,Special,77,location_77
-2118652,Hot Dog,5.9,539,60,41,465,149,13,37,41,Fast Food,96,location_96
-2118651,Fried Chicken,19.14,215,23,112,1435,112,7,34,33,Fast Food,50,location_50
-2118650,Tomato Soup,18.23,126,22,143,928,23,11,78,25,Soups,29,location_29
-2118649,Pizza Slice,5.03,263,72,5,1929,93,3,28,34,Fast Food,12,location_12
-2118648,Cheeseburger,11.15,177,70,27,681,72,3,1,56,Fast Food,50,location_50
-2118647,Green Tea,17.16,533,9,44,947,135,4,69,3,Beverages,17,location_17
-2118646,Tacos,4.94,963,15,49,332,121,0,77,19,Special,43,location_43
-2118645,Bagel with Cream Cheese,5.07,608,29,23,1951,16,7,74,4,Breakfast,37,location_37
-2118644,Caesar Salad,13.14,582,56,41,510,21,12,56,9,Salads,51,location_51
-2118643,Quinoa Salad,8.71,675,10,146,1346,150,14,47,17,Salads,5,location_5
-2118642,Pizza Slice,12.42,1077,24,95,1840,93,7,8,24,Fast Food,31,location_31
-2118641,Orange Juice,10.08,857,78,75,1878,8,15,79,8,Beverages,91,location_91
-2118640,Quinoa Salad,9.33,816,67,43,830,75,14,86,56,Salads,57,location_57
-2118639,Coffee,8.41,795,68,27,1031,40,2,62,28,Beverages,86,location_86
-2118638,Coleslaw,7.26,910,25,39,1962,71,8,87,40,Sides,62,location_62
-2118637,Apple,8.5,690,26,25,1723,108,12,97,14,Whole Fruit,91,location_91
-2118636,Steamed Vegetables,18.19,122,80,94,944,29,6,86,0,Sides,88,location_88
-2118635,Mashed Potatoes,6.25,441,65,17,1270,134,8,52,45,Sides,40,location_40
-2118634,Tacos,6.95,799,44,32,117,45,4,88,27,Special,28,location_28
-2118633,Brownie,9.99,392,5,77,368,126,14,43,52,Desserts,47,location_47
-2118632,Chicken Noodle Soup,17.26,155,14,16,1163,3,12,83,19,Soups,52,location_52
-2118631,Doughnut,2.59,56,33,104,1229,57,12,61,8,Desserts,30,location_30
-2118630,Smoothie,17.86,531,34,45,1937,137,5,78,10,Beverages,59,location_59
-2118629,Brownie,6.35,564,64,143,276,148,15,59,38,Desserts,44,location_44
-2118628,Steak Dinner,18.52,568,35,52,333,122,5,71,45,Special,48,location_48
-2118627,Coffee,4.71,610,41,20,1705,78,10,21,56,Beverages,30,location_30
-2118626,Avocado Toast,7.55,155,75,60,1279,6,0,29,56,Breakfast,57,location_57
-2118625,Doughnut,15.35,190,11,95,612,31,14,22,37,Desserts,8,location_8
-2118624,Tacos,13.06,339,29,79,202,117,9,82,0,Special,96,location_96
-2118623,Granola,16.55,858,64,109,728,113,0,88,36,Breakfast,11,location_11
-2118622,Pizza Slice,16.95,311,49,85,1971,78,11,0,45,Fast Food,99,location_99
-2118621,Orange,18.36,164,71,92,1981,60,0,81,37,Whole Fruit,41,location_41
-2118620,Smoothie,9.5,525,62,100,1408,10,2,97,47,Beverages,14,location_14
-2118619,Tacos,6.08,210,63,149,965,111,0,85,53,Special,51,location_51
-2118618,Vegetable Stir-fry,9.11,210,57,29,1228,56,8,10,10,Special,85,location_85
-2118617,Hot Dog,14.07,541,37,99,1805,41,12,68,53,Fast Food,73,location_73
-2118616,Banana,10.44,75,41,128,1915,132,13,8,42,Whole Fruit,24,location_24
-2118615,Coffee,15.98,199,72,112,1579,70,13,69,26,Beverages,83,location_83
-2118614,Mashed Potatoes,14.0,1046,55,29,1467,141,3,76,38,Sides,88,location_88
-2118613,Banana,18.49,239,76,98,145,10,13,23,5,Whole Fruit,85,location_85
-2118612,Coleslaw,9.79,127,31,145,1463,128,8,59,5,Sides,20,location_20
-2118611,Quinoa Salad,12.14,447,45,70,806,65,3,39,52,Salads,50,location_50
-2118610,Green Tea,7.61,1050,21,146,1608,3,6,10,22,Beverages,26,location_26
-2118609,Orange Juice,11.54,895,73,18,1515,120,2,17,6,Beverages,50,location_50
-2118608,Doughnut,9.82,148,25,38,613,107,3,83,27,Desserts,81,location_81
-2118607,Grilled Salmon,9.97,630,23,61,677,117,11,81,53,Special,13,location_13
-2118606,Granola,3.98,824,66,27,1129,93,2,36,23,Breakfast,51,location_51
-2118605,Chocolate Cake,3.96,1110,30,102,1136,65,8,35,12,Desserts,89,location_89
-2118604,Fruit Tart,4.69,360,50,82,1855,145,3,96,20,Desserts,95,location_95
-2118603,Fried Chicken,14.43,179,3,44,1713,47,12,5,33,Fast Food,51,location_51
-2118602,Garden Salad,8.36,724,72,0,1115,12,9,50,21,Salads,97,location_97
-2118601,Garlic Bread,16.38,855,54,141,405,9,10,42,58,Sides,97,location_97
-2118600,Steamed Vegetables,15.02,1164,7,107,1709,110,14,42,6,Sides,72,location_72
-2118599,French Fries,6.38,831,15,26,83,85,8,40,29,Fast Food,90,location_90
-2118598,Strawberries,17.79,792,30,86,1495,26,12,51,7,Whole Fruit,41,location_41
-2118597,Vegetable Stir-fry,3.32,698,62,44,316,81,4,44,14,Special,97,location_97
-2118596,Doughnut,18.35,673,71,46,1315,97,8,64,46,Desserts,66,location_66
-2118595,Coffee,12.84,906,30,75,1439,105,15,96,19,Beverages,90,location_90
-2118594,Sushi Roll,16.48,1004,21,58,825,143,0,40,14,Special,70,location_70
-2118593,Banana,14.57,536,80,75,603,9,12,51,7,Whole Fruit,88,location_88
-2118592,Hot Dog,5.76,1002,68,37,1377,121,11,74,5,Fast Food,56,location_56
-2118591,Minestrone,6.76,1200,45,149,1482,98,8,44,0,Soups,64,location_64
-2118590,Garden Salad,6.93,758,62,57,1251,142,2,71,7,Salads,25,location_25
-2118589,Ice Cream,4.29,628,16,18,1552,1,2,98,46,Desserts,39,location_39
-2118588,Caesar Salad,15.19,1047,68,25,243,0,2,33,42,Salads,5,location_5
-2118587,Cheeseburger,10.26,525,74,42,86,32,0,98,57,Fast Food,93,location_93
-2118586,Granola,14.45,952,0,128,488,36,9,52,36,Breakfast,10,location_10
-2118585,Banana,2.08,804,67,81,854,29,12,87,46,Whole Fruit,22,location_22
-2118584,Cobb Salad,17.25,787,80,46,1836,81,4,6,20,Salads,22,location_22
-2118583,Rice Pilaf,7.81,157,9,103,1572,40,1,14,17,Sides,1,location_1
-2118582,Chocolate Cake,7.53,768,1,94,1779,150,1,29,9,Desserts,61,location_61
-2118581,Minestrone,12.3,346,41,77,1244,46,15,67,6,Soups,36,location_36
-2118580,Smoothie,13.71,1110,75,58,846,45,1,19,27,Beverages,75,location_75
-2118579,Clam Chowder,7.01,269,2,12,746,17,9,48,13,Soups,22,location_22
-2118578,Pizza Slice,18.87,448,65,2,1110,6,7,78,43,Fast Food,18,location_18
-2118577,Sushi Roll,11.39,103,73,59,814,135,7,3,53,Special,50,location_50
-2118576,Greek Salad,13.7,602,25,81,1172,74,3,8,9,Salads,8,location_8
-2118575,Chocolate Cake,9.89,890,27,56,15,147,4,84,53,Desserts,74,location_74
-2118574,Omelette,19.5,981,51,113,487,45,2,61,31,Breakfast,88,location_88
-2118573,Greek Salad,18.48,1024,61,52,967,21,1,45,15,Salads,90,location_90
-2118572,Coleslaw,12.1,264,74,133,221,11,9,53,46,Sides,69,location_69
-2118571,Tacos,5.74,461,65,82,344,133,2,91,38,Special,66,location_66
-2118570,Coffee,14.44,756,35,37,1438,149,9,72,40,Beverages,59,location_59
-2118569,French Fries,11.0,638,24,113,709,118,13,18,31,Fast Food,1,location_1
-2118568,Caesar Salad,14.4,745,67,112,755,109,7,84,49,Salads,63,location_63
-2118567,Pancakes,13.51,353,39,119,1596,26,11,94,53,Breakfast,31,location_31
-2118566,Lemonade,11.88,679,30,143,1978,71,7,98,40,Beverages,59,location_59
-2118565,Strawberries,11.35,829,50,22,78,138,8,53,11,Whole Fruit,60,location_60
-2118564,Smoothie,19.8,575,60,110,753,95,13,55,50,Beverages,72,location_72
-2118563,Minestrone,17.75,911,11,13,1473,47,13,18,18,Soups,100,location_100
-2118562,Quinoa Salad,2.15,668,43,145,1038,91,10,83,34,Salads,98,location_98
-2118561,Fruit Tart,16.84,1167,42,63,1868,143,9,46,7,Desserts,25,location_25
-2118560,Omelette,3.47,108,36,133,178,80,0,14,20,Breakfast,11,location_11
-2118559,Garden Salad,1.92,428,11,26,290,44,8,1,22,Salads,61,location_61
-2118558,Garden Salad,17.21,52,75,80,1730,135,1,48,48,Salads,74,location_74
-2118557,Coffee,5.43,241,6,40,257,53,0,88,54,Beverages,59,location_59
-2118556,Garden Salad,10.69,1024,19,10,900,146,9,26,1,Salads,71,location_71
-2118555,Tacos,15.8,980,62,120,1826,112,10,3,44,Special,2,location_2
-2118554,Caesar Salad,4.21,1110,6,77,1019,98,12,86,60,Salads,15,location_15
-2118553,Rice Pilaf,18.21,256,40,136,1727,90,11,83,15,Sides,53,location_53
-2118552,Sushi Roll,12.66,465,9,62,800,118,11,9,52,Special,12,location_12
-2118551,Lentil Soup,6.19,758,17,89,1600,77,5,27,36,Soups,22,location_22
-2118550,Doughnut,4.25,728,79,58,1826,90,13,33,56,Desserts,55,location_55
-2118549,Mashed Potatoes,10.51,340,30,142,1850,23,15,97,54,Sides,46,location_46
